votes_dem,votes_gop,total_votes,dem_pct,gop_pct,diff_votes,diff_votes_pct,STATE_Abbreviation,NAME,FIPS,STATE,election_ldi.us
2585,2426,5532,0.467281272596,0.438539407086,159,2.87,CO,Clear Creek County,8019,Colorado,-4.725244297083895
1753,1885,3970,0.441561712846,0.474811083123,132,3.32,CO,Conejos County,8021,Colorado,-4.645776967603161
1109,581,1820,0.609340659341,0.319230769231,528,29.01,CO,Costilla County,8023,Colorado,-5.042779717021347
336,1069,1511,0.22236929186,0.707478491066,733,48.51,CO,Crowley County,8025,Colorado,-4.246986745050155
797,2059,3064,0.260117493473,0.671997389034,1262,41.19,CO,Custer County,8027,Colorado,-4.298439517635747
4048,11584,16661,0.242962607286,0.695276393974,7536,45.23,CO,Delta County,8029,Colorado,-4.264384517106641
174611,43637,232291,0.751690767184,0.187854888911,130974,56.38,CO,Denver County,8031,Colorado,-5.573024175493099
227,936,1230,0.184552845528,0.760975609756,709,57.64,CO,Dolores County,8033,Colorado,-4.1740926656921395
67045,100178,182918,0.366530357865,0.547666167354,33133,18.11,CO,Douglas County,8035,Colorado,-4.503028055125603
12652,8153,22611,0.559550661183,0.360576710451,4499,19.9,CO,Eagle County,8037,Colorado,-4.920989249650881
3056,11536,15689,0.194786155905,0.735292242973,8480,54.05,CO,Elbert County,8039,Colorado,-4.20842594311107
105807,176506,313273,0.337746949147,0.563425510657,70699,22.57,CO,El Paso County,8041,Colorado,-4.474658838536724
5275,15066,21880,0.241087751371,0.688574040219,9791,44.75,CO,Fremont County,8043,Colorado,-4.274071121953967
11205,13071,26328,0.425592525068,0.496467639015,1866,7.09,CO,Garfield County,8045,Colorado,-4.601175669641765
1634,1564,3574,0.457190822608,0.437604924454,70,1.96,CO,Gilpin County,8047,Colorado,-4.727377468418155
3319,4467,8513,0.389874309879,0.524726888288,1148,13.49,CO,Grand County,8049,Colorado,-4.545816058336031
5068,3250,9299,0.54500483923,0.349499946231,1818,19.55,CO,Gunnison County,8051,Colorado,-4.952190564956918
197,339,589,0.334465195246,0.575551782683,142,24.11,CO,Hinsdale County,8053,Colorado,-4.45336477007343
1631,1875,3772,0.432396606575,0.497083775186,244,6.47,CO,Huerfano County,8055,Colorado,-4.599935399151128
171,628,862,0.19837587007,0.728538283063,457,53.02,CO,Jackson County,8057,Colorado,-4.217653797998147
151885,130233,309529,0.490697156002,0.420745713649,21652,7,CO,Jefferson County,8059,Colorado,-4.766665327172077
91,726,853,0.106682297773,0.851113716295,635,74.44,CO,Kiowa County,8061,Colorado,-4.0621482264705255
526,2894,3613,0.145585386106,0.800996401882,2368,65.54,CO,Kit Carson County,8063,Colorado,-4.122837517759466
1600,1264,3175,0.503937007874,0.39811023622,336,10.58,CO,Lake County,8065,Colorado,-4.821965030424316
15300,12471,30722,0.498014452184,0.405930603476,2829,9.21,CO,La Plata County,8067,Colorado,-4.802511755192311
92170,82624,193897,0.475355472235,0.426123147857,9546,4.92,CO,Larimer County,8069,Colorado,-4.753965588814801
2614,3656,6693,0.39055729867,0.546242342746,1042,15.57,CO,Las Animas County,8071,Colorado,-4.50563124433002
399,1873,2402,0.166111573689,0.779766860949,1474,61.37,CO,Lincoln County,8073,Colorado,-4.149698993999248
1843,7272,9702,0.189960832818,0.749536178108,5429,55.96,CO,Logan County,8075,Colorado,-4.189239386750462
20958,48129,74876,0.279902772584,0.64278273412,27171,36.29,CO,Mesa County,8077,Colorado,-4.342887199705816
237,344,652,0.363496932515,0.527607361963,107,16.41,CO,Mineral County,8079,Colorado,-4.540341598356755
874,5293,6510,0.13425499232,0.813056835637,4419,67.88,CO,Moffat County,8081,Colorado,-4.1078929571483584
3920,7771,12706,0.308515661892,0.611600818511,3851,30.31,CO,Montezuma County,8083,Colorado,-4.392614160420277
5438,14303,21070,0.258092074039,0.678832463218,8865,42.07,CO,Montrose County,8085,Colorado,-4.2883196161462465
3128,8104,11888,0.263122476447,0.681695827725,4976,41.86,CO,Morgan County,8087,Colorado,-4.284110414832802
1719,2988,5038,0.341206828106,0.593092497023,1269,25.19,CO,Otero County,8089,Colorado,-4.42334360446236
1690,1337,3287,0.514146638272,0.406753878917,353,10.74,CO,Ouray County,8091,Colorado,-4.800485690365282
3351,6053,10245,0.327086383602,0.590824792582,2702,26.37,CO,Park County,8093,Colorado,-4.427174458584025
436,1791,2332,0.186963979417,0.768010291595,1355,58.1,CO,Phillips County,8095,Colorado,-4.164890839213068
7239,2522,10387,0.696928853374,0.24280350438,4717,45.41,CO,Pitkin County,8097,Colorado,-5.316441480508045
1173,3508,4978,0.235636801928,0.704700683005,2335,46.91,CO,Prowers County,8099,Colorado,-4.2509208232389195
27945,27746,60112,0.464882219856,0.461571732766,199,0.33,CO,Pueblo County,8101,Colorado,-4.674056496975146
433,2782,3436,0.12601862631,0.809662398137,2349,68.36,CO,Rio Blanco County,8103,Colorado,-4.112076604424353
1985,3060,5488,0.361698250729,0.557580174927,1075,19.59,CO,Rio Grande County,8105,Colorado,-4.485087668262638
7487,5149,13772,0.54363926808,0.373874528028,2338,16.98,CO,Routt County,8107,Colorado,-4.884773718215099
1345,1109,2707,0.496859992612,0.409678611008,236,8.72,CO,Saguache County,8109,Colorado,-4.793320996068285
265,215,506,0.52371541502,0.424901185771,50,9.88,CO,San Juan County,8111,Colorado,-4.7568373349623565
2960,1030,4311,0.686615634424,0.2389236836,1930,44.77,CO,San Miguel County,8113,Colorado,-5.332549787326982
267,1015,1364,0.195747800587,0.744134897361,748,54.84,CO,Sedgwick County,8115,Colorado,-4.196471640730262
9502,5064,16061,0.591619450844,0.315297926655,4438,27.63,CO,Summit County,8117,Colorado,-5.055175982040849
3547,9580,14203,0.249735971274,0.674505386186,6033,42.48,CO,Teller County,8119,Colorado,-4.294714311719387
289,2284,2708,0.106720827179,0.843426883309,1995,73.67,CO,Washington County,8121,Colorado,-4.071220757059066
45869,75882,133790,0.342843261828,0.567172434412,30013,22.43,CO,Weld County,8123,Colorado,-4.4680305981630175
701,3755,4664,0.150300171527,0.805102915952,3054,65.48,CO,Yuma County,8125,Colorado,-4.117723857635199
238723,155457,410279,0.581855274094,0.378905574012,83266,20.29,CT,Fairfield County,9001,Connecticut,-4.871406943831715
233789,147912,399219,0.585615915074,0.370503407904,85877,21.51,CT,Hartford County,9003,Connecticut,-4.89383132996998
39836,53376,97434,0.408851119732,0.547816983804,13540,13.9,CT,Litchfield County,9005,Connecticut,-4.502752712778633
45306,38847,88402,0.512499717201,0.439435759372,6459,7.31,CT,Middlesex County,9007,Connecticut,-4.723202433870294
203601,158373,375909,0.541623105592,0.421306752432,45228,12.03,CT,New Haven County,9009,Connecticut,-4.765332776318967
62951,54574,124527,0.505520891052,0.438250339284,8377,6.73,CT,New London County,9011,Connecticut,-4.725903674805111
38450,33989,77069,0.498903579909,0.441020384331,4461,5.79,CT,Tolland County,9013,Connecticut,-4.719602875433891
21776,25738,50703,0.429481490247,0.507622823107,3962,7.81,CT,Windham County,9015,Connecticut,-4.578955275176091
260223,11553,280272,0.928465918822,0.0412206713478,248670,88.72,DC,District of Columbia,11001,District of Columbia,-7.089754110512363
33347,36989,74253,0.449099699675,0.498148222967,3642,4.9,DE,Kent County,10001,Delaware,-4.597796303565654
162905,85507,261468,0.623039913106,0.327026634234,77398,29.6,DE,New Castle County,10003,Delaware,-5.018652354948035
39329,62607,105814,0.371680495965,0.591670289376,23278,22,DE,Sussex County,10005,Delaware,-4.425744436673601
75370,46584,127827,0.589625040093,0.364430049989,28786,22.52,FL,Alachua County,12001,Florida,-4.910359346504736
2112,10294,12634,0.167167959474,0.814785499446,8182,64.76,FL,Baker County,12003,Florida,-4.105769085049011
21689,62010,87151,0.248866909158,0.711523677296,40321,46.27,FL,Bay County,12005,Florida,-4.2412852778104755
2924,8913,12098,0.241692841792,0.736733344354,5989,49.5,FL,Bradford County,12007,Florida,-4.206467958339878
119525,181620,314337,0.380244769149,0.577787533762,62095,19.75,FL,Brevard County,12009,Florida,-4.449487760337226
546956,258521,822837,0.664719744008,0.314182517315,288435,35.05,FL,Broward County,12011,Florida,-5.058719890411887
1236,4647,6067,0.203725070051,0.765946925993,3411,56.22,FL,Calhoun County,12013,Florida,-4.16758109266056
33421,60196,96323,0.34696801387,0.624939007298,26775,27.8,FL,Charlotte County,12015,Florida,-4.371039916134126
22765,54377,79590,0.286028395527,0.683213971604,31612,39.72,FL,Citrus County,12017,Florida,-4.281885880279973
27768,74898,106363,0.261068228613,0.704173443773,47130,44.31,FL,Clay County,12019,Florida,-4.251669277975353
60941,105297,170505,0.357414738571,0.617559602358,44356,26.01,FL,Collier County,12021,Florida,-4.3829183869038495
7599,20359,28696,0.26481042654,0.709471703373,12760,44.47,FL,Columbia County,12023,Florida,-4.244173359470993
3761,6744,10761,0.349502834309,0.62670755506,2983,27.72,FL,DeSoto County,12027,Florida,-4.368213960321743
1270,5822,7202,0.176339905582,0.808386559289,4552,63.2,FL,Dixie County,12029,Florida,-4.113653613706498
203627,210061,428734,0.474949502489,0.48995647651,6434,1.5,FL,Duval County,12031,Florida,-4.614377409074621
57114,88370,151609,0.376719060214,0.582880963531,31256,20.62,FL,Escambia County,12033,Florida,-4.440710986474303
21985,33804,57413,0.382927211607,0.588786511766,11819,20.59,FL,Flagler County,12035,Florida,-4.430630313639116
1738,4119,6003,0.289521905714,0.686156921539,2381,39.66,FL,Franklin County,12037,Florida,-4.277587622619238
14994,6721,22079,0.679106843607,0.304406902487,8273,37.47,FL,Gadsden County,12039,Florida,-5.090328671341958
1457,6740,8418,0.173081492041,0.80066524115,5283,62.76,FL,Gilchrist County,12041,Florida,-4.123251039227199
1271,2996,4355,0.291848450057,0.68794489093,1725,39.61,FL,Glades County,12043,Florida,-4.274985238452583
1715,5320,7279,0.23560928699,0.730869624948,3605,49.53,FL,Gulf County,12045,Florida,-4.214458880586367
1899,3439,5451,0.348376444689,0.630893414052,1540,28.25,FL,Hamilton County,12047,Florida,-4.361557040435895
2147,5238,7577,0.283357529365,0.691302626369,3091,40.79,FL,Hardee County,12049,Florida,-4.2701162906672545
4610,6192,11106,0.415090941833,0.557536466775,1582,14.24,FL,Hendry County,12051,Florida,-4.48516606033462
31818,59029,93878,0.338929248599,0.628784166684,27211,28.99,FL,Hernando County,12053,Florida,-4.364905912197231
14901,29509,45589,0.32685516243,0.647283335892,14608,32.04,FL,Highlands County,12055,Florida,-4.33590985159115
306422,265928,595072,0.514932646806,0.446883738438,40494,6.8,FL,Hillsborough County,12057,Florida,-4.706395504981619
852,7476,8506,0.100164589701,0.878909005408,6624,77.87,FL,Holmes County,12059,Florida,-4.030012601041205
28997,48564,79897,0.362929772082,0.607832584452,19567,24.49,FL,Indian River County,12061,Florida,-4.3987944832558625
6383,14231,20997,0.303995808925,0.677763490022,7848,37.38,FL,Jackson County,12063,Florida,-4.289895580477696
3537,3930,7641,0.462897526502,0.514330585002,393,5.14,FL,Jefferson County,12065,Florida,-4.565827752587328
515,2795,3375,0.152592592593,0.828148148148,2280,67.56,FL,Lafayette County,12067,Florida,-4.089501911520749
62597,101888,169898,0.368438710285,0.599700997069,39291,23.13,FL,Lake County,12069,Florida,-4.412262779999222
124725,191141,325797,0.382830412803,0.586687415783,66416,20.39,FL,Lee County,12071,Florida,-4.434201806234683
91936,53777,151925,0.605140694422,0.353970709232,38159,25.12,FL,Leon County,12073,Florida,-4.93947980535732
5091,13758,19367,0.262869830123,0.710383642278,8667,44.75,FL,Levy County,12075,Florida,-4.2428888074450555
651,2542,3295,0.197572078907,0.771471927162,1891,57.39,FL,Liberty County,12077,Florida,-4.1603936889908235
3526,4849,8503,0.414677172763,0.570269316712,1323,15.56,FL,Madison County,12079,Florida,-4.46258523808314
71066,101681,178521,0.398082018362,0.569574447824,30615,17.15,FL,Manatee County,12081,Florida,-4.463804473553295
61958,107710,174485,0.355090695475,0.617302346907,45752,26.22,FL,Marion County,12083,Florida,-4.383335041502163
30158,53182,85741,0.35173370966,0.620263351256,23024,26.85,FL,Martin County,12085,Florida,-4.378549824840847
623006,333666,978670,0.636584344059,0.340938212063,289340,29.56,FL,Miami-Dade County,12086,Florida,-4.97699270821598
18949,21885,42434,0.446552292973,0.515742093604,2936,6.92,FL,Monroe County,12087,Florida,-4.563087150851565
10849,34221,46537,0.233126329587,0.735350366375,23372,50.22,FL,Nassau County,12089,Florida,-4.208346898206944
23711,71788,100657,0.235562355326,0.713194313361,48077,47.76,FL,Okaloosa County,12091,Florida,-4.238940060242268
3953,9342,13632,0.289979460094,0.685299295775,5389,39.53,FL,Okeechobee County,12093,Florida,-4.278838301809669
329579,195091,545800,0.603845731037,0.357440454379,134488,24.64,FL,Orange County,12095,Florida,-4.92972518570169
85287,50252,139981,0.609275544538,0.358991577428,35035,25.03,FL,Osceola County,12097,Florida,-4.925395045775559
371411,270762,657235,0.565111413726,0.411971364885,100649,15.31,FL,Palm Beach County,12099,Florida,-4.787740128557486
89998,141943,240814,0.37372411903,0.589430016527,51945,21.57,FL,Pasco County,12101,Florida,-4.429537976518506
233327,238746,491520,0.474704996745,0.485729980469,5419,1.1,FL,Pinellas County,12103,Florida,-4.623041099028089
117182,157216,283828,0.412862719675,0.553912933185,40034,14.11,FL,Polk County,12105,Florida,-4.491686458704854
9920,21873,32652,0.303809873821,0.669882396178,11953,36.61,FL,Putnam County,12107,Florida,-4.301591803899661
18398,65126,87432,0.210426388508,0.744876017934,46728,53.44,FL,Santa Rosa County,12113,Florida,-4.195476187135412
97676,124098,228509,0.427449247076,0.543077077927,26422,11.56,FL,Sarasota County,12115,Florida,-4.511442714624864
105611,109265,224377,0.470685498068,0.486970589677,3654,1.63,FL,Seminole County,12117,Florida,-4.6204902423332666
43037,88633,136392,0.315539034547,0.649840166579,45596,33.43,FL,St. Johns County,12109,Florida,-4.331967537704128
66812,70248,140731,0.474749699782,0.499165073793,3436,2.44,FL,St. Lucie County,12111,Florida,-4.59575712253465
22631,52722,76649,0.295254993542,0.687836762384,30091,39.26,FL,Sumter County,12119,Florida,-4.275142426980228
3955,14281,18675,0.211780455154,0.764712182062,10326,55.29,FL,Suwannee County,12121,Florida,-4.169194442350675
2149,6923,9279,0.231598232568,0.746093329023,4774,51.45,FL,Taylor County,12123,Florida,-4.193843274477656
1014,4567,5693,0.178113472686,0.802213244335,3553,62.41,FL,Union County,12125,Florida,-4.121319509569408
108793,142763,260304,0.417945940132,0.548447200197,33970,13.05,FL,Volusia County,12127,Florida,-4.5016029598785154
4348,10507,15344,0.283368091762,0.684762773723,6159,40.14,FL,Wakulla County,12129,Florida,-4.279621510237041
6861,25695,33559,0.204445901249,0.765666438213,18834,56.12,FL,Walton County,12131,Florida,-4.1679473571365575
2261,8630,11144,0.202889447236,0.774407753051,6369,57.15,FL,Washington County,12133,Florida,-4.156595425185268
1434,5492,7003,0.204769384549,0.784235327717,4058,57.95,GA,Appling County,13001,Georgia,-4.1439848345704045
696,1873,2604,0.267281105991,0.719278033794,1177,45.2,GA,Atkinson County,13003,Georgia,-4.230445994687737
607,3356,4010,0.151371571072,0.836907730673,2749,68.55,GA,Bacon County,13005,Georgia,-4.078980146517036
650,775,1440,0.451388888889,0.538194444444,125,8.68,GA,Baker County,13007,Georgia,-4.520474057020665
7965,7691,16075,0.495489891135,0.478444790047,274,1.7,GA,Baldwin County,13009,Georgia,-4.638153149851187
684,6130,6946,0.098473941837,0.882522315001,5446,78.4,GA,Banks County,13011,Georgia,-4.0259098981774
6580,21105,28828,0.228250312196,0.732100735396,14525,50.39,GA,Barrow County,13013,Georgia,-4.212775851631068
8204,29879,39263,0.208949901943,0.760996357894,21675,55.2,GA,Bartow County,13015,Georgia,-4.174065400882482
2098,3734,5923,0.354212392369,0.630423771737,1636,27.62,GA,Ben Hill County,13017,Georgia,-4.362301725978905
1041,5408,6563,0.158616486363,0.824013408502,4367,66.54,GA,Berrien County,13019,Georgia,-4.094507170554317
34383,22589,58327,0.589486858573,0.387282047765,11794,20.22,GA,Bibb County,13021,Georgia,-4.849540739611011
1094,3717,4934,0.221726793677,0.753344142683,2623,53.16,GA,Bleckley County,13023,Georgia,-4.184171820595749
619,5561,6285,0.0984884645982,0.884805091488,4942,78.63,GA,Brantley County,13025,Georgia,-4.023326587639549
2504,3679,6268,0.399489470325,0.586949585195,1175,18.75,GA,Brooks County,13027,Georgia,-4.4337550421736625
4010,10513,15063,0.26621522937,0.697935338246,6503,43.17,GA,Bryan County,13029,Georgia,-4.260567512930172
8812,14476,24151,0.364871019834,0.599395470167,5664,23.45,GA,Bulloch County,13031,Georgia,-4.412772375210216
4730,4491,9350,0.505882352941,0.480320855615,239,2.56,GA,Burke County,13033,Georgia,-4.634239642998079
2566,6717,9477,0.270760789279,0.708768597657,4151,43.8,GA,Butts County,13035,Georgia,-4.245164878007157
1178,829,2023,0.582303509639,0.40978744439,349,17.25,GA,Calhoun County,13037,Georgia,-4.79305537583442
5914,12287,18825,0.314156706507,0.652695883134,6373,33.85,GA,Camden County,13039,Georgia,-4.327582674603862
1023,2661,3757,0.272291722119,0.708277881288,1638,43.6,GA,Candler County,13043,Georgia,-4.245857468399789
12422,29983,43744,0.28397037308,0.685419714704,17561,40.14,GA,Carroll County,13045,Georgia,-4.278662599965033
4769,20860,26510,0.179894379479,0.786872878159,16091,60.7,GA,Catoosa County,13047,Georgia,-4.140627264531683
1004,2950,4008,0.250499001996,0.736027944112,1946,48.55,GA,Charlton County,13049,Georgia,-4.207425887233671
58998,43649,106013,0.556516653618,0.41173252337,15349,14.48,GA,Chatham County,13051,Georgia,-4.788320049388502
593,746,1384,0.428468208092,0.53901734104,153,11.05,GA,Chattahoochee County,13053,Georgia,-4.5189462297778515
1612,6457,8246,0.195488721805,0.783046325491,4845,58.76,GA,Chattooga County,13055,Georgia,-4.1455021144437065
25203,80611,110825,0.227412587413,0.727371982856,55408,50,GA,Cherokee County,13057,Georgia,-4.219255957806735
29514,12691,44221,0.667420456344,0.286990343954,16823,38.04,GA,Clarke County,13059,Georgia,-5.1492454023512355
697,566,1271,0.548387096774,0.445318646735,131,10.31,GA,Clay County,13061,Georgia,-4.709903886789084
75908,11740,89236,0.850643238155,0.131561253306,64168,71.91,GA,Clayton County,13063,Georgia,-5.929221425012382
685,1724,2443,0.280392959476,0.705689725747,1039,42.53,GA,Clinch County,13065,Georgia,-4.249518313837288
159416,152602,326424,0.488370953116,0.46749626253,6814,2.09,GA,Cobb County,13067,Georgia,-4.661302618676728
4090,9575,13896,0.294329303397,0.68904720783,5485,39.47,GA,Coffee County,13069,Georgia,-4.273384187674641
3460,9892,13592,0.254561506769,0.727781047675,6432,47.32,GA,Colquitt County,13071,Georgia,-4.218693728513743
18863,43060,64190,0.29386197227,0.670821000156,24197,37.7,GA,Columbia County,13073,Georgia,-4.300191637190293
